year	site	gap	tag	burn_yr	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	sago01	ht08	ht07	ht06	ht05	ht04	ht03	ht02	ht01	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02	rep01	stm08	stm07	stm06	stm05	stm04	stm03	stm02	stm01	sv0709	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	ht09	ht08	ht07	ht06	ht05	ht04	ht03	ht02	rep09	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02
2003	103	5156	1653	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	8	6	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	8	6	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1654	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	10	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	10	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1655	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	7	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	7	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1656	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5156	1657	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1658	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	6	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	6	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1659	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	18	7	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	18	7	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1660	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5156	1661	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5156	1662	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5156	1663	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	3	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	10	3	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1664	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	23	9	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	23	9	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1665	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	43	14	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	43	14	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5156	1666	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	14	8	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	14	8	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1667	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	14	2	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	14	2	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5156	1668	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	22	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	22	2	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5156	1669	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5260	1670	2001	2	2	2	2	2	3	NA	NA	NA	NA	NA	NA	NA	41	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	2	3	NA	NA	NA	NA	NA	NA	NA	41	NA	NA	NA	NA	NA	NA	NA	1	NA
2003	103	5147	1671	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	28	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	28	2	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5147	1672	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	30	10	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	30	10	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5152	1673	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5152	1674	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	19	4	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	19	4	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5152	1675	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	5	2	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	5	2	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5152	1676	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5152	1677	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5134	1678	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	9	3	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	9	3	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5134	1679	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5156	1680	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	29	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	29	2	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5161	1681	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	13	4	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	13	4	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5161	1682	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	27	6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	27	6	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5161	1683	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5161	1684	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	20	5	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	20	5	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5161	1685	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	24	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	24	2	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5161	1686	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	29	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	29	2	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5161	1687	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	25	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	25	2	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5161	1688	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	17	6	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	17	6	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5161	1689	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	14	3	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	14	3	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5169	1690	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	16	4	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	16	4	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5202	1691	2001	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	38	14	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	38	14	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5202	1692	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	35	23	9	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	35	23	9	NA	NA	NA	NA	NA	1	0	0	NA
2003	103	5203	1693	2001	2	1	1	1	1	5	NA	NA	NA	32.4	12.3	22.5	16	4	NA	NA	NA	1	1	1	0	0	NA	NA	NA	2	2	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	32.4	12.3	22.5	16	4	NA	NA	NA	1	1	1	0	0	NA
2003	103	5203	1694	2001	9	0	1	1	1	5	NA	NA	NA	NA	42	33	24	7	NA	NA	NA	NA	1	1	0	0	NA	NA	NA	NA	2	2	NA	NA	NA	NA	9	9	0	1	1	1	5	NA	NA	NA	NA	42	33	24	7	NA	NA	NA	NA	1	1	0	0	NA
2003	103	5203	1695	2001	2	1	1	1	1	5	NA	NA	NA	44.2	14.5	9	1	2	NA	NA	NA	1	0	0	0	0	NA	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	44.2	14.5	9	1	2	NA	NA	NA	1	0	0	0	0	NA
2003	103	5203	1696	2001	2	1	1	1	1	5	NA	NA	NA	48.5	31.5	30.5	15	1	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	48.5	31.5	30.5	15	1	NA	NA	NA	1	1	1	0	0	NA
2003	103	5203	1698	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	44	35	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	44	35	4	NA	NA	NA	NA	NA	1	1	0	NA
2003	103	5203	1699	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5203	1700	2001	9	0	1	1	1	5	NA	NA	NA	NA	13	35.5	39	3	NA	NA	NA	NA	0	1	1	0	NA	NA	NA	NA	1	2	NA	NA	NA	NA	9	9	0	1	1	1	5	NA	NA	NA	NA	13	35.5	39	3	NA	NA	NA	NA	0	1	1	0	NA
2003	103	5203	1801	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	44	27	3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	44	27	3	NA	NA	NA	NA	NA	1	1	0	NA
2003	103	5203	1802	2001	2	1	1	1	1	5	NA	NA	NA	33.4	6.5	11	29	7	NA	NA	NA	1	0	0	1	0	NA	NA	NA	2	1	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	33.4	6.5	11	29	7	NA	NA	NA	1	0	0	1	0	NA
2003	103	5203	1803	2001	9	9	0	1	1	3	NA	NA	NA	NA	NA	9	23	27	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	3	NA	NA	NA	NA	NA	9	23	27	NA	NA	NA	NA	NA	0	1	0	NA
2003	103	5203	1804	2001	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	38	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	38	3	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5203	1805	2001	9	0	1	1	1	5	NA	NA	NA	NA	31.3	39	2	11	NA	NA	NA	NA	1	1	0	0	NA	NA	NA	NA	3	1	NA	NA	NA	NA	9	9	0	1	1	1	5	NA	NA	NA	NA	31.3	39	2	11	NA	NA	NA	NA	1	1	0	0	NA
2003	103	5203	1806	2001	9	0	1	1	1	5	NA	NA	NA	NA	35.4	40	12	2	NA	NA	NA	NA	1	1	0	0	NA	NA	NA	NA	3	1	NA	NA	NA	NA	9	9	0	1	1	1	5	NA	NA	NA	NA	35.4	40	12	2	NA	NA	NA	NA	1	1	0	0	NA
2003	103	5203	1807	2001	9	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5203	1808	2001	9	0	1	1	1	5	NA	NA	NA	NA	54.8	40	14	5	NA	NA	NA	NA	1	1	0	0	NA	NA	NA	NA	1	1	NA	NA	NA	NA	9	9	0	1	1	1	5	NA	NA	NA	NA	54.8	40	14	5	NA	NA	NA	NA	1	1	0	0	NA
2003	103	5203	1809	2001	9	0	1	1	1	5	NA	NA	NA	NA	35.2	52	26	7	NA	NA	NA	NA	1	1	0	0	NA	NA	NA	NA	3	2	NA	NA	NA	NA	9	9	0	1	1	1	5	NA	NA	NA	NA	35.2	52	26	7	NA	NA	NA	NA	1	1	0	0	NA
2003	103	5203	1810	2001	2	1	1	1	1	3	NA	NA	NA	37.2	25.2	48	53	47	NA	NA	NA	1	0	1	1	1	NA	NA	NA	2	7	3	NA	NA	NA	NA	2	2	1	1	1	1	3	NA	NA	NA	37.2	25.2	48	53	47	NA	NA	NA	1	0	1	1	1	NA
2003	103	5209	1811	2001	2	1	1	1	1	5	NA	NA	NA	28	29.9	44	26	4	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	2	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	28	29.9	44	26	4	NA	NA	NA	1	1	1	0	0	NA
2003	103	5209	1812	2001	2	1	1	1	1	5	NA	NA	NA	57.6	48.5	63	18	2	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	3	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	57.6	48.5	63	18	2	NA	NA	NA	1	1	1	0	0	NA
2003	103	5209	1813	2001	2	1	1	1	1	5	NA	NA	NA	43.1	28.8	50	23	2	NA	NA	NA	1	1	1	0	0	NA	NA	NA	1	2	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	43.1	28.8	50	23	2	NA	NA	NA	1	1	1	0	0	NA
2003	103	5209	1814	2001	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA
2003	103	5209	1815	2001	2	1	1	1	1	5	NA	NA	NA	40.3	45.1	46	22	1	NA	NA	NA	1	1	1	0	0	NA	NA	NA	4	4	3	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	40.3	45.1	46	22	1	NA	NA	NA	1	1	1	0	0	NA
2003	103	5234	1816	2001	2	1	1	1	1	5	NA	NA	NA	59.7	45.3	31.4	2	6	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	2	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	59.7	45.3	31.4	2	6	NA	NA	NA	1	1	1	0	0	NA
2003	103	5234	1817	2001	2	1	1	1	1	3	NA	NA	NA	61.6	63.5	62.2	44	25	NA	NA	NA	1	1	1	1	0	NA	NA	NA	4	3	2	NA	NA	NA	NA	2	2	1	1	1	1	3	NA	NA	NA	61.6	63.5	62.2	44	25	NA	NA	NA	1	1	1	1	0	NA
2003	103	5234	1818	2001	2	1	1	1	1	3	NA	NA	NA	58.1	33	50.2	20	21	NA	NA	NA	1	0	1	0	0	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	1	1	3	NA	NA	NA	58.1	33	50.2	20	21	NA	NA	NA	1	0	1	0	0	NA
2003	103	5234	1819	2001	2	1	1	1	1	5	NA	NA	NA	61.8	40.5	58	31	14	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	3	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	61.8	40.5	58	31	14	NA	NA	NA	1	1	1	0	0	NA
2003	103	5199	1820	2001	2	1	1	1	1	3	NA	NA	NA	35.8	46	51.5	42	28	NA	NA	NA	1	1	1	1	0	NA	NA	NA	9	5	4	NA	NA	NA	NA	2	2	1	1	1	1	3	NA	NA	NA	35.8	46	51.5	42	28	NA	NA	NA	1	1	1	1	0	NA
2003	103	5199	1821	2001	9	0	1	1	1	5	NA	NA	NA	NA	39.7	45.7	27	8	NA	NA	NA	NA	1	1	1	0	NA	NA	NA	NA	3	1	NA	NA	NA	NA	9	9	0	1	1	1	5	NA	NA	NA	NA	39.7	45.7	27	8	NA	NA	NA	NA	1	1	1	0	NA
2003	103	5199	1822	2001	2	1	1	1	1	5	NA	NA	NA	40	20.2	32.6	9	9	NA	NA	NA	1	1	1	0	0	NA	NA	NA	4	4	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	40	20.2	32.6	9	9	NA	NA	NA	1	1	1	0	0	NA
2003	103	5236	1823	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	61.1	4	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	61.1	4	2	NA	NA	NA	NA	NA	1	0	0	NA
2003	103	5236	1824	2001	9	9	9	0	1	3	NA	NA	NA	NA	NA	NA	38	32	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	3	NA	NA	NA	NA	NA	NA	38	32	NA	NA	NA	NA	NA	NA	1	1	NA
2003	103	5217	1825	2001	9	0	1	1	1	3	NA	NA	NA	NA	41.7	43.3	29	20	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	NA	2	2	NA	NA	NA	NA	9	9	0	1	1	1	3	NA	NA	NA	NA	41.7	43.3	29	20	NA	NA	NA	NA	1	1	1	1	NA
2003	103	5212	1826	2001	2	2	2	1	1	5	NA	NA	NA	NA	NA	27.5	15	1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	2	2	2	1	1	5	NA	NA	NA	NA	NA	27.5	15	1	NA	NA	NA	NA	NA	1	0	0	NA
2003	103	5212	1827	2001	2	1	1	1	1	5	NA	NA	NA	29.9	24.2	34.3	11	2	NA	NA	NA	1	1	1	0	0	NA	NA	NA	2	3	1	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	29.9	24.2	34.3	11	2	NA	NA	NA	1	1	1	0	0	NA
2003	103	5212	1828	2001	2	1	1	1	1	5	NA	NA	NA	27	37.1	35.6	5	1	NA	NA	NA	1	1	1	0	0	NA	NA	NA	2	2	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	27	37.1	35.6	5	1	NA	NA	NA	1	1	1	0	0	NA
2003	103	5212	1829	2001	2	1	1	1	1	5	NA	NA	NA	34.5	31.5	34	6	1	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	34.5	31.5	34	6	1	NA	NA	NA	1	1	1	0	0	NA
2003	103	5212	1830	2001	2	1	1	1	1	5	NA	NA	NA	33.4	35	27	8	2	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	1	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	33.4	35	27	8	2	NA	NA	NA	1	1	1	0	0	NA
2003	103	5212	1831	2001	2	1	1	1	1	5	NA	NA	NA	22.4	29.6	33.5	13	1	NA	NA	NA	0	1	1	0	0	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	22.4	29.6	33.5	13	1	NA	NA	NA	0	1	1	0	0	NA
2003	103	5212	1832	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	29.1	9	2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	29.1	9	2	NA	NA	NA	NA	NA	1	0	0	NA
2003	103	5197	1833	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	57.5	29	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	57.5	29	5	NA	NA	NA	NA	NA	1	1	0	NA
2003	103	5197	1834	2001	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	30	6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	9	9	9	0	1	5	NA	NA	NA	NA	NA	NA	30	6	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5197	1835	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	43.3	23	4	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	43.3	23	4	NA	NA	NA	NA	NA	1	1	0	NA
2003	103	5197	1836	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	25	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	25	3	NA	NA	NA	NA	NA	NA	1	0	NA
2003	103	5197	1837	2001	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	18	2	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	5	NA	NA	NA	NA	NA	NA	18	2	NA	NA	NA	NA	NA	NA	0	0	NA
2003	103	5197	1838	2001	9	9	0	1	1	5	NA	NA	NA	NA	NA	44.4	6	1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	9	9	9	0	1	1	5	NA	NA	NA	NA	NA	44.4	6	1	NA	NA	NA	NA	NA	1	0	0	NA
2003	103	5197	1839	2001	2	1	1	1	1	5	NA	NA	NA	42	29.4	37.2	6	2	NA	NA	NA	1	1	1	0	0	NA	NA	NA	3	2	2	NA	NA	NA	NA	2	2	1	1	1	1	5	NA	NA	NA	42	29.4	37.2	6	2	NA	NA	NA	1	1	1	0	0	NA
